source,sentiment_label,engagement,text,has_action_keywords,date_parsed
facebook,Netral,111.0,"Sikap politik Partai Demokrat terkait wacana perubahan mekanisme pemilihan kepala daerah (pilkada) kembali menjadi sorotan. Partai berlambang bintang mercy itu kini mendukung opsi pilkada melalui Dewan Perwakilan Rakyat Daerah (DPRD). Skema yang satu dekade lalu justru digagalkan oleh Presiden keenam RI sekaligus Ketua Majelis Tinggi Partai Demokrat, Susilo Bambang Yudhoyono (SBY) pada 2014 yang lalu. Dukungan itu disampaikan Demokrat seiring dengan sikap Presiden Prabowo Subianto yang membuka kembali wacana perubahan sistem pilkada, termasuk kemungkinan pemilihan kepala daerah dilakukan oleh DPRD. Sekretaris Jenderal Partai Demokrat Herman Khaeron mengatakan, Demokrat berada pada barisan yang sama dengan Presiden Prabowo dalam menyikapi wacana tersebut. Demokrat, kata Herman, didasarkan pada ketentuan Undang-Undang Dasar (UUD) 1945 yang memberikan kewenangan kepada negara, untuk mengatur mekanisme pemilihan kepala daerah melalui undang-undang. “Karena itu, baik pemilihan langsung maupun melalui DPRD merupakan pilihan yang sah dalam sistem demokrasi Indonesia,” kata Herman dalam keterangan resminya, Selasa (6/1/2026).",True,2026-01-06 15:29:57
tiktok,Netral,111.0,sbg urg banjar beterimakasih ke babe udh sering speak up soal banjir dan soal tambang kalsel,False,2026-01-07 13:00:19
instagram,Positif,110.0,Hanya yang kokoh berdiri paling depan membela hak rakyat Indonesia merdeka 🔥,False,2026-01-06 09:38:20
tiktok,Positif,110.0,Just Governor's thing❤️😚 I'm really really happy for him❤️🫶 You deserve all the love P'Keng❤️😚,False,2025-11-14 01:56:13
tiktok,Netral,110.0,mambari supan Kal-Sel banar..tambus ke berita media sudah.🤦🤦🤦🤦panderan di warung jablayi di bawa ke forum resmi.😭😭😭,False,2026-01-08 06:21:38
tiktok,Negatif,109.0,gubernur macam apa ini,False,2025-12-28 15:03:16
tiktok,Positif,109.0,ternyata gubernur Malut tidak kaleng kaleng... tidak diragukan cara memimpinnya. makin di cintai rakyatnya,False,2026-01-07 00:29:00
tiktok,Netral,108.0,yaa Allah Nang kaini jdi gubernur,False,2026-01-07 16:52:09
tiktok,Negatif,108.0,"Aceh bukan lagi indonesia,jadi Aceh itu sudah negara",False,2025-02-21 12:01:58
tiktok,Netral,107.0,PDIP penjaga Demokrasi👍👍👍👍,True,2026-01-08 21:26:06
tiktok,Negatif,107.0,"ini disebut permainan lama/licik sih disatukan jadi 1 wadah habis tuh ada hacker seakan""an dijadikan kambing hitam olh pemerintah padahal hacker itu sendiri dari pemerintahan juga.",False,2025-12-31 12:31:04
tiktok,Netral,106.0,sawit sawit sawit [sticker],False,2026-01-07 18:57:16
tiktok,Negatif,106.0,pina ngalih lah sidin bepender😭,False,2026-01-05 17:27:29
tiktok,Negatif,105.0,Na hàt akkor nem is kell kettôs àllampolgàrsàgob gondolkodom ! Akkor maradok a németnél csak 🤷🏻‍♀️nagyon àssa a sírját Magyarorszàg,False,2025-03-12 18:11:33
tiktok,Netral,105.0,"Belum baca ada komen ""TOR MONITOR VERSI BCA PRIORITAS""",False,2026-01-04 15:33:03
tiktok,Negatif,104.0,Tempo pemecah belah bangsa,False,2025-03-29 11:00:17
tiktok,Netral,104.0,Tempest versi indo,False,2025-09-23 09:45:58
tiktok,Netral,103.0,balik ke jaman orde baru,False,2025-12-29 19:42:59
tiktok,Negatif,102.0,Rigit beton apa? Cor bukan,False,2025-10-03 23:20:48
tiktok,Positif,102.0,karya anak negeri tidak akan pernah gagal..pasti selalu gacorrr🥰🥰,False,2026-01-01 19:44:10
tiktok,Negatif,102.0,namanya aja stand up. jgn terlalu di tanggapi dgn serius. 😁😁,False,2026-01-04 11:19:27
tiktok,Negatif,102.0,"astaghfirullah ,itu orang apa gimana sih kok jahat bgt ya Allah ya Allah 😭",False,2026-01-06 01:26:02
tiktok,Netral,102.0,3 juta won berapa rupiah jirr😭,False,2026-01-07 16:03:45
tiktok,Negatif,102.0,panji terbuat dari bahan dasar nya apa sih?,False,2026-01-05 13:39:14
tiktok,Netral,102.0,calon presiden Sumatra amiinn 🤲,False,2025-12-16 08:35:24
tiktok,Negatif,102.0,susah emang ngatur orang ngeyel yg gak ngerti asal usulx🙏semangat kang Dedi Mulyadi 🙏,False,2025-03-01 08:40:14
tiktok,Negatif,101.0,Bercanda dia tau ajah yang LG rame wkwkwkkkk🤣🤣🤣,False,2026-01-07 13:24:58
tiktok,Negatif,101.0,semuanya sudah d setting geng solo🤣 apapun itu...,False,2025-08-29 08:06:19
tiktok,Netral,101.0,"pemerintah pas kena retas: maaf ya kami tidak tahu, sedang kami tinjau bla bla bla....",False,2025-12-06 08:15:30
tiktok,Netral,101.0,"di tunggu realisasinya, jngn wacana terus gax ada realisasi, Rakyat Lampung butuh realisasi GX butuh wacana",False,2025-10-03 20:04:01
threads,Negatif,101.0,Orang ini cuma bisa kritik...coba suruh kerja blm tentu bisa,False,2026-01-04 01:47:35
tiktok,Positif,101.0,orang minoritas tapi pikirannya cerdas.,False,2026-01-03 06:53:11
tiktok,Negatif,100.0,BANTEN susah maju sebab SDM masyarakatnya masih rendah.. harusnya banten itu kaya loh.. banyak pabrik cuma sayangnya CALO banyak apalagi nikomas masuk kerja aja laki 40juta cewek 30juta.. mau kerja aja bayar udah tau pengangguran disuruh bayar🤣🤣 korupsi juga merajalela..,True,2025-11-07 01:50:59
tiktok,Netral,100.0,""" yang penting saya perform"" 🔥🔥 Badas x lah buk 🔥",False,2025-09-17 17:45:03
tiktok,Negatif,100.0,AS A CUBAN... CUBAN HAS BEEN CRYING OUT FOR FREEDOM FOR DECADES!!!!! PLEASE TRUMP US NEXT ❤❤❤ TRUMP 👑👑👑,False,2026-01-05 03:05:12
tiktok,Positif,100.0,11/12 keberlanjutan,False,2025-12-31 09:56:15
facebook,Netral,100.0,"Wacana pemilihan kepala daerah (pilkada) melalui DPRD kembali menguat setelah Partai Golkar dan Partai Amanat Nasional (PAN) menyuarakan penghapusan pilkada langsung. Sikap tersebut kini disusul Partai Gerindra yang menyatakan persetujuan terhadap mekanisme pilkada tidak langsung. Ketua DPP Partai Gerindra, Prasetyo Hadi, menilai perlunya perubahan sistem pilkada karena mahalnya ongkos politik. Menurutnya, proses demokrasi perlu terus dievaluasi seiring perjalanan waktu dan pengalaman pelaksanaannya. “Kalau kami berpendapat, sekali lagi kami sebagai pengurus partai, salah satu pimpinan di partai, kami berpendapat memang kita harus berani. Harus berani untuk melakukan perubahan dari sistem,” kata Prasetyo di Lanud Halim Perdanakusuma, Jakarta, Senin (29/12/2025). Prasetyo menyebut sistem pilkada langsung saat ini memiliki sejumlah sisi negatif, salah satunya tingginya biaya politik yg harus dikeluarkan calon kepala daerah. Selain itu, negara juga menanggung pembiayaan besar dalam setiap penyelenggaraan pilkada. “Untuk menjadi seorang kepala daerah, baik bupati, wali kota, maupun gubernur, itu ongkosnya sangat besar,” ujarnya. Berdasarkan kajian internal, Gerindra mendorong agar pemilihan kepala daerah dikembalikan melalui mekanisme DPRD. “Kami memang terus terang salah satu yg mengusulkan atau berpendapat bahwa kita berkehendak untuk mengembalikan sistem pemilihan kepala daerah itu melalui mekanisme di DPRD,” kata Prasetyo. Sebelumnya, Partai Golkar melalui Rapimnas I Tahun 2025 juga mengusulkan pilkada dilaksanakan melalui DPRD. Namun, wacana ini menuai penolakan dari sejumlah partai politik lain, seperti PDI Perjuangan dan Partai Demokrat, yang menilai pilkada langsung merupakan bagian penting dari demokrasi dan kedaulatan rakyat.",True,2025-12-31 02:22:40
tiktok,Netral,100.0,gaskan dan rapatkan barisan 2029 prabowo gibran 2 periode.. setelah itu baru gaskan mas gibran jadi presiden agar negara kita maju menuju Indonesia emas🥰🥰,False,2026-01-04 14:26:54
tiktok,Negatif,99.0,"duh PDIP salah mulangin org lagi ,udah bener di Jordania malah suruh plg",False,2026-01-05 22:05:02
instagram,Negatif,99.0,Beradu duit sesungguhnya bakal dimulai dan banjir titipan😹😹😹,False,2026-01-02 05:40:20
tiktok,Positif,99.0,hanyalah PDI-P mamang partai terbaik selama ini,False,2026-01-07 05:06:24
threads,Negatif,99.0,"bang pandji maen2 ke Jabar, keliling lewatin jalan jalan provinsi, biar tau jalan provinsi nya ancur, banyak lubang2 besar sampe bikin macet tiap hari, terutama yg saya singgung adalah jalur pantura Cikampek-Cikalong",False,2026-01-04 02:16:46
facebook,Negatif,98.0,"Yg sempurna itu semua calon pemimpin wajib dipilih oleh rakyat yg akan dipimpin, gak usah takut soal anggaran negara kita kan kaya raya..👍",True,2025-12-31 11:24:10
tiktok,Negatif,98.0,adakah pejabat lain yg mau meniru ibu gubernur ini ?,False,2025-09-24 10:57:51
tiktok,Netral,98.0,how lucky u are kak 😭😭😭😭😭😭,False,2025-12-30 12:51:47
tiktok,Netral,97.0,Why is American doing this?,False,2026-01-04 16:29:28
tiktok,Netral,97.0,Si ils ne sont pas comptants ils payent avec leur propre argent….. vous n’allez pas prendre l’argent du pays pour pour servir un autre pays 🙌🏾,False,2025-07-16 21:27:03
tiktok,Positif,97.0,"Beliau terima seusai hasil Kerjanya, beliau tau itu Rizqinya hari ini...,Suhu.. sedang Mengajarkan KDM arti Rizqi.. Hebat KDM, ketemua org seperti beliau... Alam adalah guru",False,2025-06-15 20:11:24
tiktok,Negatif,97.0,"Waaaaww siapa kakek ini ..itu bukan filsafat ekonomi kang dedy tapi ilmu Hakekat,ilmu yg sebenarnya....Masya Allah",False,2025-06-15 20:33:45
tiktok,Negatif,97.0,Lah emang Pemilu 2029 ada ? gak jaminan bakal ada pemilu... 🫵🏻🤣,False,2026-01-05 18:26:20
tiktok,Negatif,97.0,"Banten mah kerajaan sistemnya, jadi emang konsep jalannya gitu, jalan versi kerajaan majapahit 🤣🤣🤣",False,2026-01-08 09:52:56
instagram,Negatif,97.0,Kali ini dukung PDIP dan demokrat. Ayo banteng jangan lemah,True,2026-01-01 11:51:44
tiktok,Netral,97.0,melihat melky gabung ke partai PDI saya mau juga gabung ke PDI tapi aku Riau,False,2026-01-06 20:42:27
tiktok,Netral,96.0,Prabowo itu cuma pengin JD presiden.,False,2026-01-04 07:01:42
tiktok,Netral,96.0,jangan di pilih agik gubernur kyk ni,False,2026-01-05 21:42:28
tiktok,Negatif,96.0,Ini komplotan roy suryo jd gk heran,False,2025-08-29 13:00:53
tiktok,Negatif,96.0,yg dikatakan panji itu emang fakta,False,2026-01-05 18:43:56
tiktok,Netral,96.0,Cuba really needs FREEDOM.,False,2026-01-04 23:44:01
tiktok,Negatif,96.0,gimana si kata nya suruh nikah tapi emas aja naik marketing KUA bakal kalah si ini,False,2026-01-07 16:53:41
tiktok,Negatif,96.0,apa yg sudah panji perbuat utk negara ini........,False,2026-01-05 13:53:16
tiktok,Netral,96.0,mana yang sering bilang lebih baik ijo daripada coklat ?,False,2025-05-07 03:44:41
tiktok,Negatif,96.0,oalah...... ini jalan supaya mereka berkuasa di provinsi dan kabupaten kota,False,2025-12-29 14:50:04
tiktok,Netral,96.0,bravo pa Andra Soni gub Banten,False,2025-02-15 16:36:07
tiktok,Negatif,96.0,DIA PIKIR NGURUSIN RT!!,False,2025-09-04 19:30:07
facebook,Negatif,94.0,PKB lahir buah reformasi 1998... Kebebasan berserikat n berkumpul termasuk bebas mendirikan parpol... pengkhianat amanat reformasi,False,2026-01-02 15:53:34
facebook,Negatif,94.0,"Menangkan PDIP kalo masih menginginkan rakyat memilih pemimpinnya sendiri di daerah masing2, tdk di wakili DPRD yg korop, sekarang sdh 500 lebih DPRD yg di tangkap KPK, mosok di suruh mewakili kita. Logikanya ga masuk.",False,2026-01-07 02:06:57
tiktok,Netral,94.0,Shameful act USA 🤬,False,2026-01-04 17:56:41
tiktok,Positif,94.0,I love insonesia from canada,False,2025-08-31 05:58:11
tiktok,Positif,93.0,mantap saya tidak akan pilih dpr tau,False,2025-12-29 20:03:33
threads,Netral,92.0,"Muhamad Khozin Debat dengan Bang Fery Asas Pemilu Langsung Umum Bebas Rahasia sebagaimana di Maksud Pasal 22 E UUD 1945 Kagak Paham , ya Gak Bakalan Nyambung ges. TolakpilkadadipilihDPRD",True,2026-01-07 02:03:33
tiktok,Negatif,92.0,Bahlil emg kudu rakyat yang nurunin,False,2025-12-07 18:11:54
tiktok,Positif,92.0,cocok untuk lagu pildun 2026😁,False,2026-01-03 00:07:52
tiktok,Positif,92.0,liat muka bapak gubernur Aceh jadi sedih🥹. beliau adalah seorang yang sangat peduli terhadap rakyat nya,False,2025-12-14 13:01:37
tiktok,Negatif,91.0,ini kan kader PDIP yang gagal dpr,False,2025-08-29 09:25:12
tiktok,Positif,91.0,"maklum gubernur Banten, gubernur termiskin SE Indonesia,beda Ama gubernur Jabar tajir,tegas, transparan, penuh kasih sayang 😅",False,2026-01-08 10:21:44
instagram,Negatif,91.0,IMINTOLOL BIANG KEROK KISRUH TAMBANG 🔥🔥🔥 OTAK DUNGU AGEN NEO ORBA JANCOK 🔥🔥,True,2025-12-24 01:48:47
facebook,Netral,91.0,"Cuitan Lama SBY Viral! Publik Pertanyakan Perubahan Sikap yang Setuju soal Pilkada Lewat DPRD TRIBUN-VIDEO.COM - Pernyataan lama Presiden ke-6 RI Susilo Bambang Yudhoyono (SBY) soal penolakan Pilkada melalui DPRD kembali menjadi sorotan publik seusai cuitannya pada 2014 diunggah ulang oleh Susi Pudjiastuti melalui akun X miliknya pada Rabu (7/1/2026). Dalam cuitannya, SBY menegaskan bahwa Pilkada harus dipilih langsung oleh rakyat karena menyangkut kedaulatan rakyat, bahkan saat itu ia menerbitkan Perppu untuk menolak Pilkada tidak langsung. Sorotan ini mencuat lantaran sikap SBY dan Partai Demokrat kini berbalik arah dengan mendukung kebijakan Presiden Prabowo yang membuka opsi Pilkada melalui DPRD. Perubahan sikap ini memicu pertanyaan publik, sementara pengamat politik Ray Rangkuti menilai ada faktor tekanan kekuasaan dan kepentingan politik yang membuat Partai Demokrat meninggalkan sikap lamanya dalam memperjuangkan Pilkada langsung. Editor: Fitriana SekarAyu Baca selengkapnya: Foto: Nitis Hawaroh/Tribunnews.com, X/ susipudjiastuti sby susilobambangyudhoyono dpr pilkada presidenke6 sby",True,2026-01-07 20:40:02
tiktok,Netral,91.0,hanya orang2 yg cerdas dan waras menyetujui RUU TNI di sahkan.,False,2025-03-21 08:39:32
tiktok,Netral,91.0,mohon doa nya untuk ibu saya yang udah 3.hari meninggal 🙏,False,2025-02-15 16:32:18
tiktok,Netral,91.0,"klo sudah seperti ini uu nya 2029 rakyat harus bersatu memilih kader PDI-P semua, krn PDI-P satu"" yg berjuang bersama rakyat ..",True,2026-01-07 02:29:04
tiktok,Negatif,91.0,kasian calon suami aku🙃,False,2026-01-07 16:04:06
tiktok,Negatif,91.0,Jadi pemimpin yang di anggap mampu di mata panji itu seperti apa yaa..?,False,2026-01-05 17:09:13
tiktok,Negatif,90.0,soalnya duit nya banyak 😂,False,2025-09-14 11:56:26
tiktok,Negatif,90.0,"memang keren Bu Gub satu ini, Gas 2 periode bu, pasti menang tanpa perlawanan dari siapapun. "" Jangan berbicara di belakang saya, saya paling tidak suka org yg bergosip tentang saya dibelakang saya apalagi mereka tidak mengenal saya dan saya tidak suka mengatakan hal berkali klau"" keren Bu Gub 🙏🙏🙏✌️✌️✌",False,2025-09-24 07:29:55
tiktok,Netral,90.0,For reference the United States did what Russia has been trying to do for 5 years in less than 5 hours,False,2026-01-04 00:02:39
tiktok,Negatif,90.0,Serius aku heran kali dh gub. malut....sangat menguasai segala macam masalah nya...termasuk alat berat utk proyek faham....☺,False,2026-01-04 18:27:35
facebook,Negatif,90.0,Negara bila yang memimpin bukan Ahlinya tata negara maka Negara pasti akan hancur.,False,2025-12-30 05:34:31
tiktok,Netral,90.0,maaf aslinya kepo tapi ga tau mereka ngomong apa😭,False,2026-01-06 23:55:36
tiktok,Negatif,89.0,Rakyat dan mahasiswa harus bangkit melawan kebijakan negara yg gdk pro rakya,True,2026-01-04 05:54:37
instagram,Negatif,89.0,MBG nooh ga efisien. Lebih efisien langsung dikasi ke orang tua uangnya tapi ga dipikirin. Zzzzzzz...,False,2026-01-01 04:51:42
tiktok,Netral,89.0,"Moga perubahan berlaku soon, sahabat² ku di seberang sana ❤️😢",False,2025-08-31 00:52:47
tiktok,Negatif,89.0,siapa yang begadang.ayo tidur,False,2025-05-30 00:23:27
tiktok,Negatif,89.0,Tiba tiba wakilnya jadi saksi pelapor. Ketebak bgt strateginya😏,False,2025-11-05 22:51:18
tiktok,Negatif,88.0,"PDIP tuh lebih baik jadi oposisi, jangan masuk koalisi",False,2026-01-08 00:54:12
tiktok,Netral,88.0,"pertama coba² pilkada lewat dprd, ntar lama² bisa jadi presiden & wakil bakal dipilih dpr / mpr lagi kek dulu",False,2026-01-08 06:49:20
instagram,Netral,87.0,Mega sma sby bersatuu 🔥🔥,True,2026-01-02 08:19:57
tiktok,Positif,87.0,mau jadi presiden aja datang ke bliyau minta restu....paham kan. wkwkwkw😅,True,2025-08-31 21:49:52
tiktok,Positif,87.0,setuju bang adian,False,2026-01-07 20:19:47
tiktok,Negatif,87.0,Gerindra partai yg hanya memikirkan kekuasaan,False,2025-12-31 08:40:43
tiktok,Negatif,87.0,hancur sudah cita cita demokrasi oleh Gerindra,True,2025-12-30 22:53:40
tiktok,Negatif,87.0,"omdolah, tempat sy aspal aja gx di bnrin klu rusak",False,2025-10-03 17:06:42
tiktok,Negatif,86.0,jujur hal yg paling gue takutin Aceh kembali pulih dan maju tapi beliau dah pergi jauh😭😭😭 biasanya orang tulus setelah misinya dan tugas nya selesai pasti tuhan ambil kembali ini bukan mendoakan karena dari jaman dulu emang seperti itu,False,2025-12-15 13:33:34
instagram,Positif,86.0,Mantapp PDIP selalu konsisten dan berada di barisan bersama rakyat😍❤️,False,2026-01-06 11:47:45
facebook,Negatif,86.0,Jangan pilih partai yg mengambil hak rakyat,False,2026-01-02 22:52:28
tiktok,Negatif,86.0,"emng MBG tu dari awal program yang bagus, yg ga bagus mah antek anteknya😭😭😭",False,2025-10-17 20:47:10
tiktok,Positif,86.0,"kali ini setuju dg pdip, meski gak milih pdip",False,2026-01-02 17:57:52
tiktok,Positif,86.0,"kata"" penutup keren👍 ""saya tidak perlu marah untuk tidak suka""",True,2025-12-19 19:18:40
tiktok,Negatif,86.0,"men ngok gaya bejalan a tu...dlam hati a""ikak nak kan.. nantang ok😅😅",False,2026-01-05 19:03:02
tiktok,Positif,86.0,aku jadi ingan ada yg suka ngomong gitu😁🤣 ini tanah Allah🤣🤣,False,2025-01-27 11:59:45
tiktok,Negatif,85.0,"gampang aja kalo masyarakat gk bolah ikut pantau,,, besok"" gaji DPRD jangan dari pajak lagi ya",False,2025-12-07 12:19:08
tiktok,Negatif,85.0,orderbook mau dibikin bursa lokal. dpr nih paham crypto ga sih😂😂😂 ditaroh satu bursa noh bri aja sering kecolongan tapi ga tanggung jawab😂,False,2025-12-26 09:33:51
facebook,Negatif,85.0,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah. Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu. Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ; 1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan. 2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki 3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung. 4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat. 5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",True,2026-01-07 10:15:20
